"coef_topic_29","coef_topic_28","coef_topic_27","coef_topic_26","coef_topic_25","coef_topic_24","coef_topic_23","coef_topic_22","coef_topic_21","coef_topic_20","coef_topic_19","coef_topic_18","coef_topic_17","coef_topic_16","coef_topic_15","coef_topic_14","coef_topic_13","coef_topic_12","coef_topic_11","coef_topic_10","coef_topic_9","coef_topic_8","coef_topic_7","coef_topic_6","coef_topic_5","coef_topic_4","coef_topic_3","coef_topic_2","coef_topic_1","coef_topic_0","intercept","state"
1.33789985195285,0.172039933746087,0.113423239370588,0,-3.32223050968037,-0.134446697787969,1.58864605926597,-0.0400436395663967,2.027202423622e-09,-0.388175248544354,0.0192710578950419,0,-3.68424211153877,0,-3.20820772135571,0.939876752806232,-1.31438731488128e-06,4.83159137359723,0.528657454550217,0.644510199638004,0.00448620742947361,0.279116753842008,-0.376556314561145,0.522375600895272,0.0250256001782096,0.0589057493792522,0,0.897719177141706,-1.81415298341508e-07,-0.267743690531722,122.957682698128,"Alabama"
-0.0337929663224447,-0.00887178379417076,-0.0103187132938683,0,-0.0409976633417685,-0.0071451844763068,-0.0398691961229283,-0.00371606178427036,-5.39733943824208e-11,-0.0111100262681281,-0.00425837121189378,0,-0.0588164706114897,0,-0.0401101647133321,-0.041538255935027,-1.81674841136037e-08,-0.0190078490630698,-0.00994629324702796,-0.00632729267336063,-0.00100154406693414,-0.00537268059789583,-0.00875467749682675,-0.00784133410211232,-0.00016495444835381,-0.0112737480052095,0,-0.020874394036975,-2.09801413864149e-09,-0.0194751625792989,72.8361439619541,"Alaska"
-0.425705069015328,-0.113901498568919,0.376920224139844,0,0.548157438251934,-0.15634110056543,1.70375433412072,0.00693783034181293,1.24994425036453e-09,-0.00821282697431077,0.0955909939359359,0,0.236390190344186,0,0.29136499329707,-0.124940860539529,-2.00220194529177e-07,-0.824345800378925,-0.031644756806731,-0.0155655352787077,-0.00829403744043001,0.0119355677014195,-0.0900493907472605,-0.184375918631576,-0.165862010551449,0.101077681006671,0,0.190245124444406,-2.04163980336047e-08,0.0186264279826301,125.274515246107,"Arizona"
0.318567204477681,0.00924371677383056,-0.0300218070114521,0,0.0121510485641829,0.00836864894660374,-0.547720876703492,0.00444669095200854,-1.63915156313575e-09,-0.00795915429159732,0.0173077113058464,0,0.157334352221968,0,-0.23379536721246,0.0421700788729173,1.08642336100969e-07,0.283534280074263,0.0165140271196677,-0.0719032311205687,-0.00183507100076045,-0.0538619133394696,0.0826381202837504,0.202381781853535,0.0301531194899727,-0.0182990549760427,0,-0.158500280400042,8.45743610462819e-09,-0.0434598178060491,99.5707926104818,"Arkansas"
-0.770215963062558,0.203917068704671,0.599232684962932,0,2.35322652313613,0.344150736056777,-3.02714604939582,-0.714016490791003,-1.30459999436461e-08,0.33469297207699,0.727648772684039,0,-2.0022155505764,0,-1.15978031405007,-0.558929344761481,1.19792136619048e-06,-0.688690336542837,-1.52207781764556,0.889324265031448,-0.189700356755398,0.60375823797792,-0.143410781553464,-4.95145175105025,0.215418578718986,1.60686410360754,0,0.955225195420742,-1.87115691319729e-08,0.464233577401397,190.721722746032,"California"
0.357679773509805,0.23104589954091,-1.47184984852921,0,2.05853953739074,0.317288544500449,4.62842141111857,1.22394333509572,2.77926985010659e-09,0.51008290878095,-0.159931893422411,0,-2.42721701184975,0,2.66718994822361,7.82891746361324,-9.24746414526086e-07,0.851466749697185,0.382206580901146,-0.629773705835388,0.205380324201609,0.41613274100235,1.03753509886639,-0.91015911941702,-0.196648665091417,1.5219163268691,0,-3.11082907583762,-1.9417637434384e-07,-0.94372444401012,107.231222092134,"Colorado"
-0.965205675722963,-0.274398243499899,2.94898684427391,0,-1.37776307572873,-0.463090806766111,-6.34634405385574,-0.161798405373268,-1.46169367686582e-08,1.47182562360221,0.210045749562546,0,0.398509437541512,0,0.0430600358541317,-5.44124827250744,-7.69241082640717e-07,5.73050148038703,-2.12124106293238,0.689079853803634,0.35798728808587,-0.551216637438149,0.091165903007202,0.192250028013862,-0.0966443934504129,-1.36077474231703,0,1.61165813180008,8.38847213786345e-08,0.897305622562853,75.8410112700138,"Connecticut"
0.450166649765641,-0.280286216647968,-1.11521476274034,0,-6.58152461509444,0.648926495582119,1.32306579514965,0.0994599972985862,5.92169749607754e-10,-0.644505155663682,-0.138111835344805,0,-1.29881597790765,0,-0.100200350904959,1.44268448877875,8.15721887762992e-07,-1.45634050801205,0.706432811588096,-0.123279185682936,0.0533730293853297,-0.465652346096427,0.359374032180211,-0.449710259452177,0.155156007109959,1.4173447859874,0,-0.189636360020311,-4.10559774270497e-08,0.211436033144281,66.7422948555593,"Delaware"
-5.53778268518775,-0.496761689226844,-3.59058081177574,0,-2.18079866722483,0.145784707235586,0.666232993527812,-1.59394179370046,1.47295525807852e-09,0.436011326844735,0.0153589568362356,0,-1.12557089788997,0,-3.38480387405905,-1.68790081967551,-3.14871018396041e-06,2.67385219410734,2.1888081163977,0.726566777044068,0.44218593240749,0.0585461672964526,1.41689687636206,-0.5087028923154,1.36348325338369,0.919878104388939,0,0.605440785654383,-4.91249870860903e-07,0.272732543162287,73.6055630273245,"District of Columbia"
2.59709300905975,-0.767078315861094,2.95750452869388,0,20.1023487266365,-0.823084861423667,3.54302436964917,1.30188808105284,7.01925561138093e-10,0.600049018289472,0.0705475456675021,0,3.16759073291383,0,6.33821865626727,-2.6945390981475,-1.07987020598047e-06,-8.75646226817268,-2.35796889907054,0.151813837493418,0.0588557759908109,0.702744884510877,-0.550637067125699,-0.430526288252387,0.934932281432189,-0.37365249422706,0,0.103969959849324,-6.15088771905606e-08,-0.026059874223498,166.711022448322,"Florida"
0.688270939812708,-0.0860271266250639,-0.57071294221049,0,-5.62511884949279,-0.221268067948757,0.0468507307827863,-0.649454507985078,-2.26568612813661e-09,0.118033322821494,-0.0167154912829779,0,1.10664121132932,0,-0.788389365986484,-2.38828547089214,-2.74271943684754e-07,-0.736418253783791,3.48606512250392,-0.00345744880910114,-0.223732772942303,-0.0475093691401864,0.750982656467767,0.568893822652096,1.30964455545229,0.286013717780462,0,-1.72370133209151,1.28052121637522e-08,-0.831033240841575,141.792334701064,"Georgia"
0.172564946490528,0.303081996369708,0.989558188157756,0,-3.99262653409271,0.209509990750212,-4.17516143020631,0.242166265432332,4.17950052906254e-09,0.185208503187792,-0.0646709422606232,0,-0.0280704479829777,0,0.698643316564743,-0.936031473657033,-6.40917556164148e-07,3.72904274637332,0.0649768659221238,0.0450707680030064,0.0532897957528824,-0.0447718789542609,-0.261514273949482,0.320590165040489,-0.358332464569095,-0.283398848546679,0,-0.227327925695689,-6.02772534911007e-08,-0.0329831293060596,62.1754404942632,"Hawaii"
0.115130842438256,0.0554970732235784,-0.475275585198436,0,-0.246435627282358,0.0297381437046384,0.845141354521771,-0.0477320278824698,-4.14441764537172e-10,-0.149677461526612,-0.076901052824171,0,0.479109899531229,0,0.0672310316634948,-0.0158536005080728,2.392111408901e-07,-0.814486963831494,-0.097920231878051,-0.006281313077734,-0.026334045781115,0.0386901649742777,0.0527768391160764,0.125099385025013,0.0133374186905262,-0.00332792010367636,0,0.183239170018099,3.23780169732529e-08,0.0263464385686161,78.6956969849581,"Idaho"
2.31714657377102,-0.387565089459833,-6.10973690269235,0,1.44305405597589,-1.58733409516835,1.04120221417603,0.0599846483876529,6.93451582968116e-10,-0.8508193541608,0.175241003354218,0,6.21054324205934,0,-2.87233280347918,-3.00826058952147,-1.33367404921253e-06,-2.78996858463539,1.2145158500274,0.0838907509867621,-0.0660240060363194,0.241177233977927,0.991722073890255,-0.748325177232491,0.17912318405997,0.286885388905807,0,-0.143667040028327,-1.10326640642272e-07,-0.10849795866931,137.196571151457,"Illinois"
0.750265937804082,-0.0131665311158762,0.331566407083703,0,-0.219184261532985,-0.0221947937716698,-0.308281091852393,-0.0287501944832833,-1.3229024641542e-10,-0.021077158569841,0.0139732047705327,0,-0.270202545474119,0,0.156653985726711,0.132375107833629,-9.04446605211451e-08,0.12324198373302,0.0433539176359466,0.0158242616636901,0.0233983029383664,-0.0189481540230095,-0.0250273052179948,0.126159583488544,0.0372696576760376,-0.0187851209268071,0,-0.0396708178990387,-1.7455121053472e-08,-0.0358356729766323,117.29222610764,"Indiana"
-0.323716855241888,0.00837230886856911,-0.0304651354115128,0,0.0485599182764469,-0.0199691327395183,-0.0138950666111507,0.0473721108714957,-2.33234700520399e-11,0.00290383863246993,-0.00358204457547137,0,0.0935109917828394,0,0.0291520537915621,-0.0894388034310025,-4.35446262713145e-09,0.0785690050118418,0.081430463666883,0.00412301444216769,-0.0156831216086348,-0.000149182595182175,-0.0468715445618084,-0.0214800670064199,0.0423578824763864,-0.00983055497388551,0,-0.00175216192404363,-3.98776532555279e-09,-0.00791241186121055,81.0426375375502,"Iowa"
-0.305872922460591,0.00650398877944982,0.351956397122704,0,-0.391606227424761,-0.0519786470531931,0.863993620720645,-0.0720813173015638,-3.04008324595108e-10,-0.264585417590332,0.0709125567733635,0,0.76557048733882,0,1.30156658588952,-1.05807040017436,-3.91096367949718e-07,0.329037998746347,-0.427421555888174,0.0585774542398895,0.093384281583359,0.0527978130809568,-0.0119580361255644,0.0604993988596276,-0.284217490643165,0.194786984364515,0,0.18705865059546,-5.12439685587894e-08,0.0506074004184266,88.4089161700885,"Kansas"
